datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
09-01-2026 15:00,25668.55,0.12334,0.11686,0.11258661505158324,0.10907,0.10541498113377422,0.10256346025228026,0.10030220107213754,0.09847,0.09805,0.09666,0.09714,0.09787,0.09934,0.10087373266512838,0.17385,0.16679,0.16207479803560915,0.15668,0.15036,0.1441264957873423,0.13746,0.1327,0.12641,0.12116,0.11678,0.11209,0.10836,0.10429
09-01-2026 15:05,25679.0,0.12261,0.11496,0.11263,0.10917,0.10536363704394769,0.10242,0.1002,0.0985,0.09781,0.09643,0.09701,0.09746,0.09913,0.10038184049645814,0.17315,0.16824,0.16306,0.15652,0.15043218585093354,0.14411766961741043,0.13757,0.13236,0.12621,0.1212,0.1166,0.11165,0.10843764574834311,0.10545378733406298
09-01-2026 15:10,25688.85,0.11951185059375552,0.11582,0.11321,0.10988,0.10583,0.10386,0.10089,0.09887,0.098,0.09658,0.09672136011383618,0.09724,0.09912,0.10076,0.17323121925977103,0.16743,0.1621703043448022,0.15642,0.15002,0.14398,0.1376,0.1327,0.12675835673100144,0.12124,0.11718,0.11255,0.10917119907407491,0.10609036447922851
09-01-2026 15:15,25690.6,0.11478579784322397,0.1108,0.10787,0.10435,0.10131,0.10057,0.09761,0.0966331829327134,0.09580123458559117,0.09521,0.09612,0.09663,0.09878,0.10097,0.17363,0.16809,0.16381,0.15799,0.15164149855688627,0.14540687283614157,0.13885,0.13345412709670143,0.12782,0.12304497749776905,0.11865,0.11440544323565842,0.11073,0.10651
09-01-2026 15:20,25695.2,0.12304788717689309,0.11740391057525155,0.11336,0.10723,0.10455892909397028,0.10272,0.10029258594927459,0.09868,0.09815,0.09692224624836349,0.09688,0.09766,0.09924,0.10136,0.17409099127927535,0.16844,0.16508,0.15679,0.15261,0.14593,0.14029,0.13487,0.12864,0.12359318144283687,0.11896,0.1143,0.11059,0.10746498440836542
09-01-2026 15:25,25688.2,0.13292,0.12614,0.12044,0.1163725726575296,0.11233,0.10939,0.10641,0.10353,0.10141689235307103,0.10001157012591515,0.09965,0.09992,0.10147,0.10334,0.17462,0.16795,0.16501,0.15823559998363193,0.15278222939424843,0.14643,0.14064816506373184,0.13467,0.12881,0.12288,0.11896,0.11234,0.10955,0.10414
12-01-2026 09:15,25657.45,0.11628007352762712,0.11324,0.11181,0.10923,0.10651,0.10512,0.10354,0.1025,0.10230060137393858,0.10225063786632767,0.10287,0.10466,0.10656,0.10945,0.1905,0.18496,0.17650466187852817,0.16792,0.16397,0.15764,0.15087,0.14559,0.13863,0.13422,0.12931,0.12459408298756272,0.1207,0.11627
12-01-2026 09:20,25594.15,0.1252652376571854,0.12206,0.1163,0.1162,0.11327535628624097,0.1116,0.10958776424570218,0.10867,0.10825,0.10783,0.10912,0.11053,0.11293,0.11619,0.18837,0.18215,0.17641,0.17045,0.16306136452323278,0.15582,0.14937,0.14418,0.13830786053242333,0.13308,0.12825760459705576,0.12372,0.12038708540584174,0.117363508323553
12-01-2026 09:25,25548.3,0.13463,0.13255,0.12451,0.12229,0.1187,0.11659,0.11364273760314915,0.11275,0.11187,0.11185,0.11281046126190729,0.11469,0.11707,0.12066,0.18706,0.18142,0.17544,0.16842,0.16152,0.15484,0.14868,0.1434,0.13738,0.1323373349784193,0.12763,0.12272,0.11844,0.1144
12-01-2026 09:30,25559.65,0.13922723338327145,0.13513,0.13053,0.12762,0.12328343481115586,0.11992,0.11685764666491062,0.11528,0.114032013361055,0.11364,0.11442,0.11596,0.11845,0.12193,0.18674,0.18102823002639257,0.17472232230528484,0.16872,0.16123,0.1546,0.14864730399176346,0.14294,0.13629,0.1307,0.12579,0.12049,0.11614,0.11154
12-01-2026 09:35,25575.3,0.14006,0.13464,0.12761,0.1248,0.12047,0.11737629129514443,0.11470392568706365,0.11331040063533847,0.1125,0.11211,0.1128531991301949,0.11439,0.11676,0.11933047405506429,0.18503,0.179580926632455,0.17376,0.16686,0.16,0.15408,0.14815,0.1424050056801422,0.1367596263686839,0.13141847045988933,0.12645,0.12142,0.11697396380594845,0.11271
12-01-2026 09:40,25569.55,0.13260405948853438,0.12814,0.12450730593291404,0.12038,0.11743,0.11497,0.11236,0.11087,0.11045,0.11015,0.11133,0.11332,0.11595,0.1195,0.18611,0.1804261562634448,0.17467,0.1679,0.16147,0.15594,0.14974,0.1448,0.13871037986892631,0.13332471908204735,0.12831,0.12336,0.11915,0.11505
12-01-2026 09:45,25560.8,0.14288,0.13986,0.13543,0.13261,0.12714,0.12351,0.11999,0.11711,0.11605,0.11475,0.11528,0.11638,0.11706782401831545,0.11820830551400002,0.18657,0.18112824446803052,0.17502,0.16911,0.16194,0.15526,0.14912,0.14334,0.13702,0.13124,0.12587236174010707,0.12046,0.11555660373125118,0.1107
12-01-2026 09:50,25588.7,0.13697,0.13079,0.1270241109977991,0.12282,0.11879,0.11587,0.1133,0.11170875045787207,0.11038304163102622,0.10979,0.11073,0.11209,0.11424,0.11756,0.18788,0.18272,0.17674,0.17095,0.16343,0.1574,0.1512,0.14596,0.13945,0.13402,0.12872,0.12356,0.1190206309187526,0.11512
12-01-2026 09:55,25588.5,0.12519,0.11951,0.11731386821125886,0.11372,0.11107,0.10930246848793412,0.10768,0.1071874950321868,0.10652,0.10686,0.10816078755872968,0.11001,0.11296213610717744,0.11653,0.18841778964764866,0.18242,0.17742,0.17095,0.1641,0.15841,0.15246,0.147,0.14067,0.13527,0.13053,0.12529,0.120635836378092,0.11660430722134021
12-01-2026 10:00,25564.15,0.14228089064011712,0.13787,0.13159,0.12824,0.12398,0.1199394243030204,0.11732,0.11475,0.11375,0.11273858812919665,0.11315733932957435,0.11464,0.11676,0.12025,0.18474,0.18026,0.17374,0.16725,0.1605,0.15419,0.14812,0.14258,0.13552,0.1301,0.12486512654971592,0.11957,0.11465,0.11054
12-01-2026 10:05,25588.7,0.13313,0.12825,0.12214,0.11971,0.11604,0.11335,0.11096,0.10916,0.10861,0.10851,0.10967,0.1111,0.11368,0.11713,0.18794,0.1826550106245452,0.17721,0.17052,0.16393,0.15760870397554866,0.15106,0.14561,0.13929320098213438,0.13358408735918553,0.12819694547539057,0.12301,0.11852,0.11496924885576398
12-01-2026 10:10,25566.95,0.1341,0.127,0.12233,0.11971,0.11614846817813584,0.11383,0.11152,0.10984,0.10919,0.10922,0.11084,0.11233510120597043,0.11489775726326779,0.11835,0.18718,0.18098,0.17501113718749048,0.16885271770305998,0.16279,0.1563,0.15058,0.14488,0.13799,0.13263,0.12756,0.12235123650561938,0.11787,0.11383
12-01-2026 10:15,25557.55,0.14588,0.13846,0.13169,0.12799,0.12354,0.11972,0.11606,0.11398,0.11253,0.11213,0.11239915599827427,0.11392,0.1151773757322686,0.11733097838537196,0.18646257755913503,0.18007,0.17472,0.1676,0.16109,0.15445,0.14828,0.1419205134135138,0.13556,0.12978,0.12442385142543962,0.11929,0.11503534591980603,0.1111549221025972
12-01-2026 10:20,25583.3,0.1320679663417916,0.12801,0.12396,0.12163,0.11793,0.11486,0.11166,0.11001,0.10913,0.10842,0.10982,0.11101,0.11345,0.11588605907895212,0.18773,0.18178,0.17694,0.17023,0.16368921752124674,0.15691,0.1507,0.14521,0.13843,0.13265,0.1272018583414105,0.12201324495343766,0.11752,0.11314
12-01-2026 10:25,25574.15,0.1430427713365681,0.13623,0.12967,0.12376,0.11887,0.11599,0.11273363378081472,0.11076878406557145,0.10975689240284021,0.1095,0.11075,0.11194,0.11423,0.11789,0.18753599806453508,0.18134,0.17618,0.16883,0.1626,0.15640960992658762,0.15009481332122804,0.14418,0.13768,0.13146,0.12617,0.12103920845039869,0.11655,0.11219
12-01-2026 10:30,25584.2,0.12927370292097684,0.12478,0.1213,0.11695,0.11385,0.11154,0.10910783343445839,0.10727,0.10654,0.10672,0.10776220983924967,0.10943,0.11229,0.11575,0.1885,0.18265,0.17719,0.17009,0.16362,0.15743,0.15109,0.14484733533718389,0.13905,0.13309,0.12789,0.12261,0.1185,0.11429
12-01-2026 10:35,25564.75,0.13492,0.1278,0.12388454666116397,0.12019,0.11652,0.11322805380724106,0.11093,0.1091,0.10819,0.108,0.10963,0.11056,0.11352897180310381,0.1173,0.18742,0.18134,0.17634,0.16927,0.16235,0.15578,0.14955,0.14395,0.13756342436177624,0.13153,0.12646,0.12132,0.11691,0.11272
12-01-2026 10:40,25572.4,0.13601,0.12916837716356366,0.12340260927894463,0.11870666545637558,0.11433,0.11195,0.1096,0.1079,0.10715,0.10698,0.10851,0.10977,0.11283289582452934,0.11652,0.18839,0.1817,0.17701,0.1702,0.16316,0.15689,0.15047,0.14502,0.13819,0.13259,0.12758,0.12226,0.11800909646447026,0.11407883202912528
12-01-2026 10:45,25556.8,0.1375,0.13167,0.12703,0.12366,0.119,0.11582,0.11307,0.11089,0.10963811989830735,0.10963,0.11019709652966188,0.11182057872918799,0.11478,0.11859,0.18665,0.1813,0.17556,0.16825,0.16157,0.15509,0.1489896344187786,0.14305,0.13636,0.13061,0.12534,0.11996,0.11550730345809218,0.11122
12-01-2026 10:50,25579.85,0.1222,0.11899,0.11375,0.11240916400807707,0.10999670873253083,0.10858,0.10623,0.1048,0.10456,0.10457,0.10587367415109433,0.10778,0.11086,0.11483,0.18856,0.18315783349337603,0.17769,0.17077,0.16419,0.15771,0.1512,0.14545,0.13918,0.13364,0.12852,0.1232182008848877,0.1187,0.11488
12-01-2026 10:55,25554.9,0.12813,0.12435,0.12022,0.11719220917249198,0.11395,0.1115,0.109,0.10761,0.10696,0.10694,0.10809588043351626,0.1101,0.11291618209230869,0.11692,0.18701,0.18147,0.17537433210304876,0.16896,0.16253,0.15615236908829036,0.14975149910445862,0.14384,0.13698,0.13174,0.1269,0.12169576710359369,0.11732,0.11374674483457295
12-01-2026 11:00,25550.75,0.12969441884037752,0.1261,0.12267350804591487,0.11932,0.11585980656634175,0.11307,0.11061,0.10912,0.10839685298462338,0.10824,0.10971,0.11136233616379052,0.11413,0.11807,0.1869924683461494,0.1807,0.17449056356271408,0.16802,0.16163,0.15508,0.14859,0.14242863150347504,0.13622,0.13101,0.1256456426600625,0.12079648940679567,0.11643269819252924,0.11248
12-01-2026 11:05,25538.1,0.13177410941935386,0.12782,0.1236,0.11979606710620498,0.1164937385361676,0.11376287209306916,0.11172,0.10985,0.10916,0.10888,0.1104,0.11198,0.11491,0.11861,0.18486,0.17966,0.1739,0.1674029682806991,0.16062,0.15433,0.14776,0.14223,0.13525,0.13016652584527327,0.12502,0.11987,0.11562,0.11145
12-01-2026 11:10,25544.8,0.12686690858651534,0.12331,0.11886,0.11651,0.11347,0.11101,0.10898622229474211,0.10721,0.10693979047572451,0.10691,0.10852,0.11041,0.1133,0.11741,0.18527,0.18024,0.17423,0.16813,0.16113,0.15506,0.14872197331177836,0.1426235403924092,0.13663,0.13121,0.1263,0.1209,0.11679,0.11303
12-01-2026 11:15,25528.8,0.12595,0.1217,0.11882953773519112,0.11598,0.11333,0.11105658429822285,0.1093793202631112,0.10818,0.10776,0.10781,0.10975,0.11188,0.11487,0.11907,0.18365,0.17819,0.17235,0.16591,0.15971,0.15341,0.14744,0.14174,0.1353,0.1302,0.12548,0.12065,0.11628,0.11298
12-01-2026 11:20,25512.25,0.13111,0.12465,0.11983,0.11831,0.11531,0.11282,0.11091,0.10965,0.10944,0.10972,0.11151,0.1133,0.11643827922998201,0.12045,0.18148,0.17667,0.17081,0.16375,0.15824,0.1518,0.14588,0.14013,0.13384,0.12869,0.12361201724029114,0.11902,0.11468,0.11114
12-01-2026 11:25,25509.25,0.12887,0.1246,0.12063298821654508,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.18234310005614884,0.17614,0.1707,0.16363,0.15776051254421689,0.1515497234460296,0.14553,0.13962,0.13348,0.128451179980441,0.12353,0.11867,0.11474,0.11088
12-01-2026 11:30,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.1764000318814116,0.1706494083501223,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.1142
12-01-2026 11:35,25487.1,0.12896,0.12424817564750897,0.11988,0.11806,0.11490041440837749,0.11321,0.11137401847385471,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292,0.18093,0.17561,0.17024,0.16314,0.15739837855788685,0.15104,0.14505984232807062,0.1394,0.13317,0.1283080793721644,0.12347,0.11905150336825153,0.11508,0.11171
12-01-2026 11:40,25485.45,0.1259811362298826,0.12317278781225381,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12385,0.18081,0.17563,0.17025,0.16382,0.15778,0.1516582577200899,0.14559849568285393,0.14013,0.13359,0.12863,0.12393,0.11956,0.11547286183743444,0.11221
12-01-2026 11:45,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10915
12-01-2026 11:50,25491.7,0.1293,0.12492,0.12093,0.11849,0.11562912552164306,0.11342,0.11184356762870162,0.11087136196906927,0.11052,0.111,0.11288,0.11482,0.11826,0.1227,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.12809408160764552,0.12333,0.11901,0.11499,0.11149
12-01-2026 11:55,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.11375830665083067,0.11205,0.11089,0.11060783856231941,0.11102,0.11273,0.11467,0.11789,0.12135807796985001,0.18173,0.17556,0.16971106279305456,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.1184772281927245,0.11471,0.11145735704780377
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.10997240727924955,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.16337757206088563,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.11842911072232047,0.115,0.11174245715278552
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.11928647869617544,0.11613,0.11407,0.11187623434315482,0.11057,0.11040754833508051,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.1697688655455093,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.1171006585611432,0.11337,0.10923
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.11968895315366238,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.18316550175169843,0.17639,0.17031,0.1638,0.15661829134333283,0.1492,0.14285,0.13669,0.13021,0.1244156751041354,0.11882554276112595,0.1134,0.10888946949897572,0.10445
12-01-2026 12:15,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.1142768070514285,0.1127,0.11224,0.11252457118461698,0.11361,0.11532,0.11883,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.10953533943054844
12-01-2026 12:20,25614.85,0.15144,0.14372334975091217,0.1381,0.13245907092605042,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.11689752974243499,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.14901128478879375,0.14266,0.136,0.13027328388704393,0.12488,0.11939,0.11495,0.11165084564701819
12-01-2026 12:25,25653.4,0.13184705311554287,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.11196643143546858,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.1292373625423868,0.12448,0.12027,0.11551
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.1325915188766444,0.12916,0.1242682553589839,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11753037975841284,0.18858014668924028,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.12992510031243876,0.12474479854320661,0.12038,0.11487
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.110448611115989,0.10965,0.11016,0.1112153462320449,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.16241651183620978,0.15617,0.15057,0.14438239125269162,0.13864,0.13428,0.12868769587540904,0.12421,0.12029640197700982
12-01-2026 12:40,25684.35,0.15507,0.1479685918475773,0.14347,0.13707096488138473,0.13275,0.12895,0.12453,0.12115,0.11927334532710718,0.11829,0.11695336912324646,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.15903668639022625,0.15278058579071957,0.1464767782583236,0.13995,0.13419,0.12962,0.12398,0.11928233387901484,0.114
12-01-2026 12:45,25727.5,0.13318,0.12863864594555502,0.12466,0.11945,0.11652,0.11432773407490018,0.11205000810121153,0.10981,0.10950649440335206,0.10914,0.10932504193632454,0.10977,0.1116308347657127,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.16464890411041597,0.15835,0.15191101598746717,0.14586,0.1398,0.13475423477374188,0.13039,0.1254131022414785,0.12103
12-01-2026 12:50,25724.55,0.14204,0.13717337145994574,0.13291,0.1285,0.12508,0.12156,0.11891523370846165,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.15070845390035598,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029
12-01-2026 12:55,25715.5,0.14309,0.13735,0.12992752756775125,0.12356,0.12039,0.11681,0.11462,0.11292064355807527,0.11168,0.11139,0.11124544195602068,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.15066939565619536,0.1448937653269264,0.13931133916488783,0.1341,0.12879,0.12394803335896404,0.11933
12-01-2026 13:00,25692.65,0.13268,0.13424,0.13095,0.12837021730492218,0.12484,0.12196,0.11816,0.11592,0.11421606607471695,0.11315974217262749,0.11292,0.11299657935121556,0.11399,0.11456912076833345,0.19101,0.18652,0.18014,0.17417,0.16788398229243032,0.16101,0.15571,0.14936676018750283,0.14346622988894253,0.13751,0.1327,0.1277,0.12285,0.11824
12-01-2026 13:05,25702.65,0.14577,0.14025091823983998,0.13579,0.130435579602849,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.11474651967170296,0.11663,0.19162,0.18628758632148834,0.1805,0.17474,0.16835905295627554,0.16178,0.15598,0.1494672819149774,0.14297,0.13744,0.13288,0.1275890336079134,0.12314,0.11809
12-01-2026 13:10,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.11272251515914347,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.1382468795049837,0.13300940664978625,0.12799,0.12361,0.11846
12-01-2026 13:15,25725.15,0.12758,0.12543,0.1204,0.11752341871320462,0.1132,0.11159,0.1096971988986045,0.10805,0.10708,0.10709230061515508,0.10713,0.10802679817649957,0.10937263168784657,0.111,0.19036512189048205,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.15109715677939067,0.1453,0.13963799453052397,0.13448185264153617,0.12999,0.12639,0.12376448423737535
12-01-2026 13:20,25697.4,0.1396567330394635,0.13529,0.13031,0.12603931543108912,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.11070513130558975,0.11101,0.11313,0.11461468499448073,0.18904,0.18412,0.17899,0.17303,0.16747027414518764,0.16152819261349502,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.12255436657052957,0.11772
12-01-2026 13:25,25704.15,0.12732,0.12404,0.11901,0.11683025197310219,0.11413,0.11166,0.11018209322214803,0.10819,0.10783367892587498,0.10714,0.10751,0.10825,0.10959206222892176,0.11104952574057114,0.18916,0.18468,0.17939,0.17361,0.16806,0.16220444714488838,0.1565,0.15062043055335872,0.1449479182967968,0.13946,0.13456666033128067,0.12991,0.1254,0.12063
12-01-2026 13:30,25707.95,0.16035,0.15079859926779815,0.14463,0.1370828857266461,0.13114410083340172,0.12627882836116608,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.1839942001766604,0.17838,0.17289,0.16635,0.16048,0.15442675332343306,0.1485,0.14168,0.13599,0.1305980138260004,0.12554846307374512,0.12086,0.11829121386200778
12-01-2026 13:35,25747.0,0.12697,0.13005,0.12265,0.1212152664275881,0.11784648102315891,0.11525,0.11212,0.11090165861347616,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.14012961616740163,0.13462,0.12955477529521792,0.12485,0.12001
12-01-2026 13:40,25745.1,0.1460879049162447,0.1348,0.12580673605601816,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10739448272523142,0.10739588086630218,0.10789,0.10922,0.1109,0.19178,0.1865839432769433,0.18105118071197865,0.17538246360283094,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.13444976915599777,0.12951351159835015,0.12541,0.12045
12-01-2026 13:45,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.19280094951877882,0.1870217006272639,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.14459997120017562,0.13813,0.13379,0.1287,0.12433,0.1207969543389752
12-01-2026 13:50,25735.6,0.13931337061543045,0.13424946192866588,0.1299622147498901,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10888858683464125,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16985166594436496,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821
12-01-2026 13:55,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.107471114032729,0.10716,0.1077,0.10900010283716853,0.11096,0.19476093701004163,0.18885,0.1829149589626123,0.1769091395225594,0.17081,0.16449,0.15855,0.15269,0.14559,0.14023576907091442,0.13473,0.12960561101017734,0.12508,0.11957
12-01-2026 14:00,25734.9,0.13141,0.12459,0.12270465393475852,0.12034,0.11654488682377546,0.11375524707642354,0.11059,0.10946,0.10815,0.10718,0.10723,0.10776292484123615,0.10895274940925016,0.11075,0.19338,0.18746,0.18220727893573446,0.1766,0.17053,0.16404,0.15798336412324157,0.1518258434641817,0.14581635604619134,0.13956,0.13488,0.12952,0.12431880209938703,0.11936
12-01-2026 14:05,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.11525177119363456,0.11212,0.11031093341113898,0.10958,0.10870365128177183,0.10908,0.10888546775951694,0.10934534710678134,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.15721857274880469,0.15116,0.14472298156059318,0.1384,0.13317617660582737,0.12785,0.12289,0.11768
12-01-2026 14:10,25739.35,0.13573781461260942,0.13049,0.12053,0.11724748578704199,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10757286894850052,0.10964,0.19315,0.18786,0.18327,0.17694285563882867,0.17067,0.16446,0.15848,0.15258,0.1461510656354887,0.13985,0.1348634644732252,0.12965,0.12533,0.11911
12-01-2026 14:15,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11221811925361264,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17540194799942577,0.1693910579803142,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.12817420937206583,0.12363,0.11826
12-01-2026 14:20,25736.35,0.14988996135372476,0.14464,0.13888,0.13311,0.1279,0.12266994856531262,0.11872,0.11572,0.11399,0.11222,0.11124529421389032,0.11128,0.11182,0.11208674884203682,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15659192118138515,0.1501766116552851,0.14391269779125557,0.13731,0.1324,0.12651,0.12131353362286844,0.11595
12-01-2026 14:25,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.10653827408598399,0.10746,0.10828419478868201,0.19377,0.1882455438154119,0.1825,0.17716,0.17086926552181378,0.16475,0.15889,0.15254171745573214,0.14651124283973907,0.14034,0.13525,0.12988,0.12539,0.1197
12-01-2026 14:30,25753.1,0.12404016753261606,0.11977,0.11613,0.11389,0.11126,0.10938732441619417,0.10683,0.10553,0.10493,0.10422,0.10478323012122073,0.10536,0.10669,0.10846,0.19326,0.18816310728695207,0.18279,0.17731,0.1709571973746805,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037
12-01-2026 14:35,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11581913529696905,0.11346149768710617,0.11181891541263796,0.11126,0.11126,0.1113343631734058,0.1122088250064867,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.14902371033327497,0.1426,0.13638,0.13169,0.12575,0.12104,0.11751817316014669
12-01-2026 14:40,25749.0,0.14146,0.1343438373472978,0.12715,0.12317,0.11881177968720866,0.11552,0.11292,0.11058,0.10931,0.10795,0.10775,0.10821,0.10889278570102474,0.11043,0.19276,0.18761,0.18249,0.17642223861796155,0.1702,0.16402606771750058,0.15785,0.1516859849541592,0.14553,0.13957,0.13458,0.12875,0.12421,0.12050546319127059
12-01-2026 14:45,25763.85,0.13183,0.1272632380880403,0.12209,0.11876477656702983,0.11506,0.11314,0.11013,0.10793,0.10669524298221111,0.10570554950393574,0.10547666253721985,0.10592,0.10718,0.10824172442533272,0.19416,0.18743,0.18289336495990538,0.17764,0.17176,0.16465,0.15882,0.15287,0.146629601988066,0.14051,0.13534,0.12992,0.1245861904967013,0.11968
12-01-2026 14:50,25774.05,0.14353,0.13758,0.13082,0.12617,0.12146335061455076,0.11819,0.11434,0.11136,0.10935043210358722,0.10794,0.10689,0.1068846933555758,0.10762146048541597,0.10916,0.19388,0.18866,0.18303991194300567,0.17722,0.1706,0.16408,0.15806568972806498,0.15221,0.14529,0.13945,0.13384707688839015,0.12857,0.12345,0.11963660092333853
12-01-2026 14:55,25796.15,0.14247,0.13767,0.13126,0.1254,0.12008,0.11677,0.11369,0.11074,0.10988,0.10782,0.10722404545137362,0.10694,0.10774,0.10875,0.19471,0.189,0.18312,0.17722,0.17063,0.16448959635376112,0.15838,0.15188812664849316,0.14561,0.13975643259167927,0.13418,0.12891496870032434,0.12416,0.12014347482029515
